,motorspeed,Šp‘¬“x,,,,,,motorSpeed,,,,,,,Šp‘¬“x
42322,-22,18.22899415,,,29625,,13.04360643,15,,,,,,42322,18.22899415
42330,-38,168.2448272,,,30058,,13.04360643,-8,,,,,,42330,168.2448272
42338,-52,381.929403,,,30813,,13.04360643,-4,,,,,,42338,381.929403
42346,-59,611.3820933,,,30820,,13.04360643,-2,,,,,,42346,611.3820933
42353,-58,738.9000851,,,31885,,13.04360643,-7,,,,,,42353,738.9000851
42367,-51,720.194316,,,31977,,13.04360643,-2,,,,,,42367,720.194316
42374,-35,593.8311337,,,33822,,13.04360643,-4,,,,,,42374,593.8311337
42384,-35,337.6056963,,,33830,,13.04360643,-4,,,,,,42384,337.6056963
42390,-45,337.6056963,,,33847,,13.04360643,-4,,,,,,42390,337.6056963
42398,-54,492.1828421,,,33854,,13.04360643,-4,,,,,,42398,492.1828421
42405,-62,646.9911481,,,33862,,13.04360643,14,,,,,,42405,646.9911481
42413,-66,795.9673128,,,34668,,13.04360643,5,,,,,,42413,795.9673128
42426,-66,874.2257664,,,36984,,13.04360643,15,,,,,,42426,874.2257664
42433,-51,874.2257664,,,37782,,13.04360643,-4,,,,,,42433,874.2257664
42441,-46,593.8311337,,,37797,,13.04360643,-5,,,,,,42441,593.8311337
42449,-35,508.6797471,,,37873,,13.04360643,-7,,,,,,42449,508.6797471
42457,5,337.6056963,,,37888,,13.04360643,-5,,,,,,42457,337.6056963
42465,55,-18.22899415,,,38374,,13.04360643,-2,,,,,,42465,-18.22899415
42475,136,-665.046073,,,38411,,13.04360643,-5,,,,,,42475,-665.046073
42487,180,-2585.925815,,,38432,,13.04360643,-5,,,,,,42487,-2585.925815
42494,190,-3937.462737,,,38457,,13.04360643,-4,,,,,,42494,-3937.462737
42502,180,-4270.100539,,,38463,,13.04360643,-1,,,,,,42502,-4270.100539
42509,163,-3937.462737,,,39145,,13.04360643,-7,,,,,,42509,-3937.462737
42517,140,-3393.040986,,,40153,,13.04360643,-35,,,,,,42517,-3393.040986
42524,120,-2700.84557,,,41152,,13.04360643,-11,,,,,,42524,-2700.84557
42533,110,-2143.283242,,,41266,,13.04360643,-1,,,,,,42533,-2143.283242
42548,115,-1881.034352,,,43663,,13.04360643,-52,,,,,,42548,-1881.034352
42555,126,-2010.73325,,,44047,,13.04360643,4,,,,,,42555,-2010.73325
42566,112,-2306.022375,,,44173,,13.04360643,18,,,,,,42566,-2306.022375
42573,85,-1932.567773,,,44326,,13.04360643,12,,,,,,42573,-1932.567773
42581,51,-1277.721162,,,44378,,13.04360643,-14,,,,,,42581,-1277.721162
42588,17,-593.8311337,,,44737,,13.04360643,7,,,,,,42588,-593.8311337
42595,-11,-114.282855,,,45344,,13.04360643,-4,,,,,,42595,-114.282855
42608,-46,59.4835291,,,45350,,13.04360643,-4,,,,,,42608,59.4835291
42615,-79,508.6797471,,,45366,,13.04360643,-4,,,,,,42615,508.6797471
42622,-98,1144.849335,,,45373,,13.04360643,-4,,,,,,42622,1144.849335
42631,-103,1581.782668,,,45379,,13.04360643,-2,,,,,,42631,1581.782668
42641,-116,1704.368646,,,45578,,13.04360643,-4,,,,,,42641,1704.368646
42649,-156,2037.017139,,,45584,,13.04360643,-4,,,,,,42649,2037.017139
42666,-191,3176.834545,,,45593,,13.04360643,-4,,,,,,42666,3176.834545
42674,-252,4303.856177,,,45606,,13.04360643,-2,,,,,,42674,4303.856177
42681,-262,6522.416235,,,45713,,13.04360643,-5,,,,,,42681,6522.416235
42690,-265,6914.481773,,,47025,,13.04360643,21,,,,,,42690,6914.481773
42697,-248,7033.581272,,,48294,,13.04360643,-7,,,,,,42697,7033.581272
42704,-235,6367.738503,,,48575,,13.04360643,-4,,,,,,42704,6367.738503
42711,-214,5873.669318,,,48581,,13.04360643,-1,,,,,,42711,5873.669318
42727,-187,5104.207945,,,48692,,13.04360643,-4,,,,,,42727,5104.207945
42734,-163,4169.366849,,,48698,,13.04360643,-2,,,,,,42734,4169.366849
42746,-147,3393.040986,,,48726,,13.04360643,-2,,,,,,42746,3393.040986
42753,-137,2905.920316,,,49187,,13.04360643,-5,,,,,,42753,2905.920316
42760,-120,2614.49942,,,49214,,13.04360643,1,,,,,,42760,2614.49942
42768,-103,2143.283242,,,51769,,13.04360643,2,,,,,,42768,2143.283242
42775,-96,1704.368646,,,52277,,13.04360643,-2,,,,,,42775,1704.368646
42788,-69,1533.608647,,,52407,,13.04360643,-4,,,,,,42788,1533.608647
42795,-42,934.5043671,,,52413,,13.04360643,-5,,,,,,42795,934.5043671
42802,-27,443.7942129,,,52463,,13.04360643,-4,,,,,,42802,443.7942129
42810,-1,228.7459141,,,52469,,13.04360643,-2,,,,,,42810,228.7459141
42820,5,1.630450804,,,52627,,13.04360643,-4,,,,,,42820,1.630450804
42829,9,-18.22899415,,,52633,,13.04360643,-5,,,,,,42829,-18.22899415
42846,-7,-44.0221717,,,52657,,13.04360643,-2,,,,,,42846,-44.0221717
42855,-28,30.19637146,,,52687,,13.04360643,-2,,,,,,42855,30.19637146
42862,-34,241.5709717,,,52831,,13.04360643,-7,,,,,,42862,241.5709717
42869,-34,323.2407269,,,12181,,18.22899415,-5,,,,,,42869,323.2407269
42876,-29,323.2407269,,,12198,,18.22899415,-5,,,,,,42876,323.2407269
42883,-32,254.6271423,,,12214,,18.22899415,-4,,,,,,42883,254.6271423
42890,-41,295.1431218,,,15854,,18.22899415,-1,,,,,,42890,295.1431218
42907,-41,428.0391414,,,17820,,18.22899415,-9,,,,,,42907,428.0391414
42913,-58,428.0391414,,,18184,,18.22899415,8,,,,,,42913,428.0391414
42923,-69,720.194316,,,21515,,18.22899415,-1,,,,,,42923,720.194316
42932,-73,934.5043671,,,21742,,18.22899415,-12,,,,,,42932,934.5043671
42941,-93,1016.932177,,,22310,,18.22899415,-4,,,,,,42941,1016.932177
42949,-105,1462.285326,,,22602,,18.22899415,-62,,,,,,42949,1462.285326
42966,-123,1754.250657,,,23016,,18.22899415,-4,,,,,,42966,1754.250657
42974,-140,2224.156621,,,23080,,18.22899415,-11,,,,,,42974,2224.156621
42981,-156,2700.84557,,,23518,,18.22899415,-5,,,,,,42981,2700.84557
42989,-162,3176.834545,,,23528,,18.22899415,-5,,,,,,42989,3176.834545
42999,-181,3361.864622,,,23536,,18.22899415,-2,,,,,,42999,3361.864622
43007,-198,3970.320457,,,26007,,18.22899415,-2,,,,,,43007,3970.320457
43014,-228,4542.610334,,,26147,,18.22899415,-5,,,,,,43014,4542.610334
43027,-403,5613.192931,,,26163,,18.22899415,-5,,,,,,43027,5613.192931
43035,-419,13190.6218,,,26172,,18.22899415,0,,,,,,43035,13190.6218
43043,-440,13983.91365,,,26518,,18.22899415,2,,,,,,43043,13983.91365
43050,-440,15048.27482,,,30008,,18.22899415,5,,,,,,43050,15048.27482
43057,-440,15048.27482,,,30125,,18.22899415,1,,,,,,43057,15048.27482
43064,-351,15048.27482,,,31738,,18.22899415,-11,,,,,,43064,15048.27482
43072,-291,10721.81659,,,31874,,18.22899415,-4,,,,,,43072,10721.81659
43088,-294,8093.701486,,,31933,,18.22899415,-5,,,,,,43088,8093.701486
43096,-244,8219.183845,,,31941,,18.22899415,-5,,,,,,43096,8219.183845
43104,-245,6214.303196,,,31949,,18.22899415,-7,,,,,,43104,6214.303196
43112,-186,6252.544995,,,32129,,18.22899415,-7,,,,,,43112,6252.544995
43119,-167,4135.967481,,,33169,,18.22899415,-1,,,,,,43119,4135.967481
43127,-90,3518.701336,,,33438,,18.22899415,0,,,,,,43127,3518.701336
43135,-42,1392.103301,,,33685,,18.22899415,1,,,,,,43135,1392.103301
43148,4,443.7942129,,,37282,,18.22899415,15,,,,,,43148,443.7942129
43156,56,-13.04360643,,,37775,,18.22899415,-4,,,,,,43156,-13.04360643
43164,42,-683.2658888,,,37804,,18.22899415,-8,,,,,,43164,-683.2658888
43171,79,-443.7942129,,,37896,,18.22899415,-1,,,,,,43171,-443.7942129
43179,129,-1144.849335,,,38343,,18.22899415,-7,,,,,,43179,-1144.849335
43187,140,-2388.868614,,,38367,,18.22899415,-4,,,,,,43187,-2388.868614
43194,130,-2700.84557,,,38418,,18.22899415,-5,,,,,,43194,-2700.84557
43209,149,-2416.699919,,,38425,,18.22899415,-4,,,,,,43209,-2416.699919
43218,170,-2965.426073,,,38439,,18.22899415,-4,,,,,,43218,-2965.426073
43226,167,-3613.941192,,,39177,,18.22899415,0,,,,,,43226,-3613.941192
43234,169,-3518.701336,,,39382,,18.22899415,-18,,,,,,43234,-3518.701336
43242,173,-3582.100415,,,39950,,18.22899415,-22,,,,,,43242,-3582.100415
43250,162,-3710.025151,,,41242,,18.22899415,-5,,,,,,43250,-3710.025151
43266,171,-3361.864622,,,41249,,18.22899415,-8,,,,,,43266,-3361.864622
43274,170,-3645.875756,,,41346,,18.22899415,-9,,,,,,43274,-3645.875756
43281,170,-3613.941192,,,42322,,18.22899415,-22,,,,,,43281,-3613.941192
43288,170,-3613.941192,,,44356,,18.22899415,-2,,,,,,43288,-3613.941192
43294,184,-3613.941192,,,45227,,18.22899415,-5,,,,,,43294,-3613.941192
43302,187,-4069.437976,,,45233,,18.22899415,-5,,,,,,43302,-4069.437976
43310,204,-4169.366849,,,45246,,18.22899415,-2,,,,,,43310,-4169.366849
43328,220,-4750.64907,,,45726,,18.22899415,-5,,,,,,43328,-4750.64907
43337,250,-5320.368584,,,45732,,18.22899415,-8,,,,,,43337,-5320.368584
43347,289,-6444.92269,,,45976,,18.22899415,-15,,,,,,43347,-6444.92269
43354,298,-8010.404798,,,48607,,18.22899415,-9,,,,,,43354,-8010.404798
43361,406,-8387.491542,,,48674,,18.22899415,-2,,,,,,43361,-8387.491542
43369,440,-13338.18539,,,49194,,18.22899415,-7,,,,,,43369,-13338.18539
43386,440,-15048.27482,,,52420,,18.22899415,-2,,,,,,43386,-15048.27482
43393,440,-15048.27482,,,52447,,18.22899415,-5,,,,,,43393,-15048.27482
43399,440,-15048.27482,,,52453,,18.22899415,-4,,,,,,43399,-15048.27482
43405,440,-15048.27482,,,52643,,18.22899415,-5,,,,,,43405,-15048.27482
43412,440,-15048.27482,,,52650,,18.22899415,-4,,,,,,43412,-15048.27482
43419,440,-15048.27482,,,13633,,30.19637146,28,,,,,,43419,-15048.27482
43425,440,-15048.27482,,,14322,,30.19637146,-9,,,,,,43425,-15048.27482
43449,440,-15048.27482,,,14546,,30.19637146,-29,,,,,,43449,-15048.27482
43460,306,-15048.27482,,,17936,,30.19637146,-7,,,,,,43460,-15048.27482
43469,191,-8727.499626,,,17946,,30.19637146,-9,,,,,,43469,-8727.499626
43479,167,-4303.856177,,,18554,,30.19637146,-78,,,,,,43479,-4303.856177
43487,127,-3518.701336,,,18903,,30.19637146,-8,,,,,,43487,-3518.701336
43494,115,-2333.52942,,,21421,,30.19637146,-4,,,,,,43494,-2333.52942
43509,126,-2010.73325,,,21479,,30.19637146,-8,,,,,,43509,-2010.73325
43517,156,-2306.022375,,,21599,,30.19637146,-11,,,,,,43517,-2306.022375
43524,173,-3176.834545,,,22938,,30.19637146,-17,,,,,,43524,-3176.834545
43533,162,-3710.025151,,,26076,,30.19637146,-12,,,,,,43533,-3710.025151
43542,140,-3361.864622,,,26860,,30.19637146,-2,,,,,,43542,-3361.864622
43549,123,-2700.84557,,,27065,,30.19637146,-7,,,,,,43549,-2700.84557
43566,100,-2224.156621,,,27083,,30.19637146,0,,,,,,43566,-2224.156621
43574,127,-1630.450804,,,29745,,30.19637146,-46,,,,,,43574,-1630.450804
43581,116,-2333.52942,,,30804,,30.19637146,-4,,,,,,43581,-2333.52942
43589,146,-2037.017139,,,31837,,30.19637146,-9,,,,,,43589,-2037.017139
43599,159,-2876.318554,,,31897,,30.19637146,-7,,,,,,43599,-2876.318554
43607,157,-3268.913176,,,31905,,30.19637146,-7,,,,,,43607,-3268.913176
43615,110,-3207.429932,,,31917,,30.19637146,-7,,,,,,43615,-3207.429932
43627,65,-1881.034352,,,31924,,30.19637146,-5,,,,,,43627,-1881.034352
43635,27,-854.4324506,,,31958,,30.19637146,-4,,,,,,43635,-854.4324506
43642,0,-228.7459141,,,32138,,30.19637146,-8,,,,,,43642,-228.7459141
43649,-22,0,,,32235,,30.19637146,2,,,,,,43649,0
43656,-4,168.2448272,,,35742,,30.19637146,7,,,,,,43656,168.2448272
43663,-52,13.04360643,,,35964,,30.19637146,-44,,,,,,43663,13.04360643
43671,-63,611.3820933,,,37663,,30.19637146,-9,,,,,,43671,611.3820933
43687,-103,815.3020293,,,37880,,30.19637146,-4,,,,,,43687,815.3020293
43694,-119,1704.368646,,,38351,,30.19637146,-7,,,,,,43694,1704.368646
43706,-164,2116.548093,,,38360,,30.19637146,-5,,,,,,43706,2116.548093
43713,-198,3424.313131,,,39152,,30.19637146,-8,,,,,,43713,3424.313131
43721,-304,4542.610334,,,40537,,30.19637146,-12,,,,,,43721,4542.610334
43728,-370,8642.075867,,,40710,,30.19637146,8,,,,,,43728,8642.075867
43747,-385,11604.06854,,,41561,,30.19637146,-2,,,,,,43747,11604.06854
43754,-289,12316.82564,,,42047,,30.19637146,-9,,,,,,43754,12316.82564
43761,-241,8010.404798,,,42101,,30.19637146,0,,,,,,43761,8010.404798
43769,-210,6100.048149,,,42855,,30.19637146,-28,,,,,,43769,6100.048149
43780,-160,4961.770141,,,48307,,30.19637146,-7,,,,,,43780,4961.770141
43788,-143,3299.800417,,,48313,,30.19637146,-11,,,,,,43788,3299.800417
43806,-122,2788.121885,,,48395,,30.19637146,-2,,,,,,43806,2788.121885
43814,-90,2197.087965,,,48667,,30.19637146,-5,,,,,,43814,2197.087965
43821,-54,1392.103301,,,49207,,30.19637146,-4,,,,,,43821,1392.103301
43829,-41,646.9911481,,,50454,,30.19637146,-15,,,,,,43829,646.9911481
43836,-2,428.0391414,,,52839,,30.19637146,-12,,,,,,43836,428.0391414
43844,31,4.611611278,,,52910,,30.19637146,-2,,,,,,43844,4.611611278
43852,73,-281.4169423,,,53301,,30.19637146,17,,,,,,43852,-281.4169423
43868,109,-1016.932177,,,14300,,36.89289023,-7,,,,,,43868,-1016.932177
43875,150,-1855.442269,,,18082,,36.89289023,-14,,,,,,43875,-1855.442269
43884,156,-2995.32939,,,18920,,36.89289023,-44,,,,,,43884,-2995.32939
43892,152,-3176.834545,,,21335,,36.89289023,-17,,,,,,43892,-3176.834545
43899,142,-3055.435224,,,21493,,36.89289023,-5,,,,,,43899,-3055.435224
43907,163,-2758.92704,,,22417,,36.89289023,9,,,,,,43907,-2758.92704
43914,200,-3393.040986,,,26126,,36.89289023,-5,,,,,,43914,-3393.040986
43926,238,-4611.611278,,,26469,,36.89289023,-8,,,,,,43926,-4611.611278
43933,271,-5986.502038,,,26488,,36.89289023,-5,,,,,,43933,-5986.502038
43941,265,-7273.804688,,,29998,,36.89289023,-5,,,,,,43941,-7273.804688
43951,268,-7033.581272,,,30067,,36.89289023,-9,,,,,,43951,-7033.581272
43958,264,-7153.356842,,,31773,,36.89289023,-8,,,,,,43958,-7153.356842
43966,262,-6993.806131,,,31781,,36.89289023,-2,,,,,,43966,-6993.806131
43973,-93,-6914.481773,,,31865,,36.89289023,-5,,,,,,43973,-6914.481773
43988,-28,1462.285326,,,32157,,36.89289023,-8,,,,,,43988,1462.285326
43995,62,241.5709717,,,32164,,36.89289023,-11,,,,,,43995,241.5709717
44005,27,-795.9673128,,,33639,,36.89289023,-17,,,,,,44005,-795.9673128
44013,8,-228.7459141,,,37811,,36.89289023,0,,,,,,44013,-228.7459141
44020,5,-36.89289023,,,39160,,36.89289023,-5,,,,,,44020,-36.89289023
44028,-4,-18.22899415,,,40146,,36.89289023,-4,,,,,,44028,-18.22899415
44047,4,13.04360643,,,40875,,36.89289023,-17,,,,,,44047,13.04360643
44054,-25,-13.04360643,,,41174,,36.89289023,-12,,,,,,44054,-13.04360643
44063,-31,203.8063504,,,41258,,36.89289023,-4,,,,,,44063,203.8063504
44070,-36,281.4169423,,,41552,,36.89289023,-7,,,,,,44070,281.4169423
44078,-62,352.1773736,,,42194,,36.89289023,-18,,,,,,44078,352.1773736
44085,-82,795.9673128,,,45141,,36.89289023,-11,,,,,,44085,795.9673128
44093,-140,1210.677518,,,45201,,36.89289023,-9,,,,,,44093,1210.677518
44108,-223,2700.84557,,,45740,,36.89289023,-9,,,,,,44108,2700.84557
44116,-214,5429.564463,,,45969,,36.89289023,-5,,,,,,44116,5429.564463
44124,-174,5104.207945,,,48644,,36.89289023,-11,,,,,,44124,5104.207945
44132,-116,3742.23944,,,50805,,36.89289023,0,,,,,,44132,3742.23944
44139,-82,2037.017139,,,51548,,36.89289023,21,,,,,,44139,2037.017139
44149,-42,1210.677518,,,52988,,36.89289023,-27,,,,,,44149,1210.677518
44166,-4,443.7942129,,,53048,,36.89289023,-8,,,,,,44166,443.7942129
44173,18,13.04360643,,,53054,,36.89289023,-11,,,,,,44173,13.04360643
44181,31,-124.5135045,,,53188,,36.89289023,-11,,,,,,44181,-124.5135045
44189,39,-281.4169423,,,13410,,44.0221717,85,,,,,,44189,-281.4169423
44196,49,-397.1043182,,,14339,,44.0221717,-11,,,,,,44196,-397.1043182
44204,56,-559.2446256,,,17840,,44.0221717,-4,,,,,,44204,-559.2446256
44215,78,-683.2658888,,,17959,,44.0221717,-34,,,,,,44215,-683.2658888
44227,106,-1123.180625,,,21449,,44.0221717,-9,,,,,,44227,-1123.180625
44234,135,-1779.370954,,,21466,,44.0221717,-7,,,,,,44234,-1779.370954
44242,183,-2557.457068,,,21685,,44.0221717,-4,,,,,,44242,-2557.457068
44250,223,-4036.308326,,,21870,,44.0221717,-35,,,,,,44250,-4036.308326
44257,271,-5429.564463,,,22357,,44.0221717,-17,,,,,,44257,-5429.564463
44266,206,-7273.804688,,,25851,,44.0221717,-2,,,,,,44266,-7273.804688
44273,38,-4820.682509,,,26066,,44.0221717,-7,,,,,,44273,-4820.682509
44287,65,-381.929403,,,26102,,44.0221717,-8,,,,,,44287,-381.929403
44294,11,-854.4324506,,,26429,,44.0221717,-12,,,,,,44294,-854.4324506
44304,38,-59.4835291,,,29945,,44.0221717,-15,,,,,,44304,-59.4835291
44312,0,-381.929403,,,30076,,44.0221717,-15,,,,,,44312,-381.929403
44319,-4,0,,,31763,,44.0221717,-8,,,,,,44319,0
44326,12,13.04360643,,,31856,,44.0221717,-8,,,,,,44326,13.04360643
44334,-14,-67.77656714,,,33368,,44.0221717,-18,,,,,,44334,-67.77656714
44348,-5,85.4082361,,,37642,,44.0221717,-7,,,,,,44348,85.4082361
44356,-2,18.22899415,,,37681,,44.0221717,-14,,,,,,44356,18.22899415
44363,-11,4.611611278,,,40528,,44.0221717,-7,,,,,,44363,4.611611278
44370,-4,59.4835291,,,41215,,44.0221717,-19,,,,,,44370,59.4835291
44378,-14,13.04360643,,,41353,,44.0221717,-11,,,,,,44378,13.04360643
44385,-25,85.4082361,,,41371,,44.0221717,-9,,,,,,44385,85.4082361
44395,-25,203.8063504,,,41378,,44.0221717,-11,,,,,,44395,203.8063504
44406,-31,203.8063504,,,42054,,44.0221717,-12,,,,,,44406,203.8063504
44414,-44,281.4169423,,,42187,,44.0221717,-8,,,,,,44414,281.4169423
44422,-58,475.8682328,,,45212,,44.0221717,-11,,,,,,44422,475.8682328
44429,-59,720.194316,,,45747,,44.0221717,-12,,,,,,44429,720.194316
44436,-85,738.9000851,,,48387,,44.0221717,-7,,,,,,44436,738.9000851
44444,-88,1277.721162,,,48614,,44.0221717,-14,,,,,,44444,1277.721162
44452,-95,1345.958617,,,54329,,44.0221717,-14,,,,,,44452,1345.958617
44467,-93,1509.708524,,,14357,,59.4835291,-12,,,,,,44467,1509.708524
44474,-98,1462.285326,,,17070,,59.4835291,-15,,,,,,44474,1462.285326
44484,-99,1581.782668,,,18037,,59.4835291,2,,,,,,44484,1581.782668
44491,-100,1606.055286,,,21613,,59.4835291,-12,,,,,,44491,1606.055286
44499,-108,1630.450804,,,22981,,59.4835291,-5,,,,,,44499,1630.450804
44506,-100,1829.967313,,,23100,,59.4835291,-15,,,,,,44506,1829.967313
44514,-106,1630.450804,,,23143,,59.4835291,0,,,,,,44514,1630.450804
44527,-110,1779.370954,,,23276,,59.4835291,-2,,,,,,44527,1779.370954
44534,-120,1881.034352,,,29981,,59.4835291,-8,,,,,,44534,1881.034352
44541,-117,2143.283242,,,31747,,59.4835291,-11,,,,,,44541,2143.283242
44550,-127,2063.414565,,,31755,,59.4835291,-9,,,,,,44550,2063.414565
44558,-126,2333.52942,,,32177,,59.4835291,-14,,,,,,44558,2333.52942
44566,-137,2306.022375,,,32295,,59.4835291,-31,,,,,,44566,2306.022375
44573,-139,2614.49942,,,33558,,59.4835291,1,,,,,,44573,2614.49942
44587,-137,2671.959675,,,40988,,59.4835291,9,,,,,,44587,2671.959675
44594,-139,2614.49942,,,41167,,59.4835291,-8,,,,,,44594,2614.49942
44605,-129,2671.959675,,,41361,,59.4835291,-9,,,,,,44605,2671.959675
44613,-122,2388.868614,,,41385,,59.4835291,-15,,,,,,44613,2388.868614
44620,-117,2197.087965,,,41542,,59.4835291,-8,,,,,,44620,2197.087965
44628,-109,2063.414565,,,42093,,59.4835291,-7,,,,,,44628,2063.414565
44646,-96,1855.442269,,,42608,,59.4835291,-46,,,,,,44646,1855.442269
44654,-89,1533.608647,,,44370,,59.4835291,-4,,,,,,44654,1533.608647
44662,-72,1368.966148,,,45149,,59.4835291,-14,,,,,,44662,1368.966148
44670,-66,996.1080361,,,45219,,59.4835291,-5,,,,,,44670,996.1080361
44680,-59,874.2257664,,,48323,,59.4835291,-15,,,,,,44680,874.2257664
44688,-56,738.9000851,,,48651,,59.4835291,-7,,,,,,44688,738.9000851
44695,-41,683.2658888,,,49312,,59.4835291,-27,,,,,,44695,683.2658888
44708,-41,428.0391414,,,49366,,59.4835291,15,,,,,,44708,428.0391414
44715,-22,428.0391414,,,49523,,59.4835291,-81,,,,,,44715,428.0391414
44722,-18,168.2448272,,,50618,,59.4835291,-2,,,,,,44722,168.2448272
44730,-4,124.5135045,,,50633,,59.4835291,-39,,,,,,44730,124.5135045
44737,7,13.04360643,,,52902,,59.4835291,-7,,,,,,44737,13.04360643
44746,18,-30.19637146,,,53063,,59.4835291,-2,,,,,,44746,-30.19637146
44754,22,-124.5135045,,,53129,,59.4835291,-34,,,,,,44754,-124.5135045
44768,27,-168.2448272,,,53196,,59.4835291,-34,,,,,,44768,-168.2448272
44775,28,-228.7459141,,,53253,,59.4835291,2,,,,,,44775,-228.7459141
44786,36,-241.5709717,,,12557,,67.77656714,-4,,,,,,44786,-241.5709717
44793,45,-352.1773736,,,14379,,67.77656714,-15,,,,,,44793,-352.1773736
44801,58,-492.1828421,,,14453,,67.77656714,24,,,,,,44801,-492.1828421
44809,62,-720.194316,,,19092,,67.77656714,28,,,,,,44809,-720.194316
44826,61,-795.9673128,,,20507,,67.77656714,-17,,,,,,44826,-795.9673128
44834,68,-776.7878994,,,21409,,67.77656714,-7,,,,,,44834,-776.7878994
44841,61,-914.2628397,,,21663,,67.77656714,-9,,,,,,44841,-914.2628397
44849,52,-776.7878994,,,21764,,67.77656714,-18,,,,,,44849,-776.7878994
44860,42,-611.3820933,,,26086,,67.77656714,-9,,,,,,44860,-611.3820933
44868,25,-443.7942129,,,26449,,67.77656714,-8,,,,,,44868,-443.7942129
44887,14,-203.8063504,,,37145,,67.77656714,-25,,,,,,44887,-203.8063504
44894,-24,-85.4082361,,,37768,,67.77656714,-5,,,,,,44894,-85.4082361
44902,-45,191.7010809,,,40544,,67.77656714,-27,,,,,,44902,191.7010809
44910,-59,492.1828421,,,41185,,67.77656714,-18,,,,,,44910,492.1828421
44917,-76,738.9000851,,,42067,,67.77656714,-14,,,,,,44917,738.9000851
44925,-88,1080.259483,,,42170,,67.77656714,-9,,,,,,44925,1080.259483
44933,-103,1345.958617,,,45165,,67.77656714,-12,,,,,,44933,1345.958617
44948,-102,1704.368646,,,45172,,67.77656714,-14,,,,,,44948,1704.368646
44958,-89,1679.608086,,,45193,,67.77656714,-8,,,,,,44958,1679.608086
44967,-81,1368.966148,,,45754,,67.77656714,-12,,,,,,44967,1368.966148
44974,-62,1188.598636,,,45761,,67.77656714,-12,,,,,,44974,1188.598636
44982,-51,795.9673128,,,45771,,67.77656714,-14,,,,,,44982,795.9673128
44989,-34,593.8311337,,,45827,,67.77656714,-15,,,,,,44989,593.8311337
45006,-15,323.2407269,,,47894,,67.77656714,-2,,,,,,45006,323.2407269
45013,-2,94.72063213,,,48338,,67.77656714,-12,,,,,,45013,94.72063213
45022,-1,4.611611278,,,48345,,67.77656714,-14,,,,,,45022,4.611611278
45031,1,1.630450804,,,48629,,67.77656714,-14,,,,,,45031,1.630450804
45039,2,-1.630450804,,,50587,,67.77656714,-32,,,,,,45039,-1.630450804
45046,7,-4.611611278,,,51809,,67.77656714,-27,,,,,,45046,-4.611611278
45054,17,-30.19637146,,,52847,,67.77656714,-14,,,,,,45054,-30.19637146
45067,18,-114.282855,,,52895,,67.77656714,-11,,,,,,45067,-114.282855
45074,15,-124.5135045,,,53286,,67.77656714,-38,,,,,,45074,-124.5135045
45081,14,-94.72063213,,,54408,,67.77656714,-22,,,,,,45081,-94.72063213
